SUBPARTITION_NAME	HIGH_VALUE
JACKSONPACEPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
JERRYSCHAIN803320260618	TIMESTAMP' 2026-06-19 00:00:00'
KELLERAPOTHECARY20260618	TIMESTAMP' 2026-06-19 00:00:00'
KENMOREPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
KINSLEYDRUG20260618	TIMESTAMP' 2026-06-19 00:00:00'
KMART20260618	TIMESTAMP' 2026-06-19 00:00:00'
LAURELHEIGHTSPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
LILYSCHAIN803420260618	TIMESTAMP' 2026-06-19 00:00:00'
LINDENWOODDRUG20260618	TIMESTAMP' 2026-06-19 00:00:00'
LITTLECREEKDRUGSMITH20260618	TIMESTAMP' 2026-06-19 00:00:00'
LITTLECREEKDRUGSOUTH20260618	TIMESTAMP' 2026-06-19 00:00:00'
LONEST20260618	TIMESTAMP' 2026-06-19 00:00:00'
LOWELL20260618	TIMESTAMP' 2026-06-19 00:00:00'
LUNDSBY20260618	TIMESTAMP' 2026-06-19 00:00:00'
MEDI20260618	TIMESTAMP' 2026-06-19 00:00:00'
MEDICINECHESTPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
MEDSHP20260618	TIMESTAMP' 2026-06-19 00:00:00'
MEIJER20260618	TIMESTAMP' 2026-06-19 00:00:00'
MOBIMEDSINC20260618	TIMESTAMP' 2026-06-19 00:00:00'
NAMBEDRUGSLOSALAMOS20260618	TIMESTAMP' 2026-06-19 00:00:00'
NEIGHBORHOODHEALTHCARE20260618	TIMESTAMP' 2026-06-19 00:00:00'
NEKOSDEDRICKSPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
OTHER20260618	TIMESTAMP' 2026-06-19 00:00:00'
OUTRIGGERS20260618	TIMESTAMP' 2026-06-19 00:00:00'
PCHS20260618	TIMESTAMP' 2026-06-19 00:00:00'
PDXQA400020260618	TIMESTAMP' 2026-06-19 00:00:00'
PDXQA500020260618	TIMESTAMP' 2026-06-19 00:00:00'
PERFORMANCECHAIN200020260618	TIMESTAMP' 2026-06-19 00:00:00'
PHARMACA20260618	TIMESTAMP' 2026-06-19 00:00:00'
PHARMACARE20260618	TIMESTAMP' 2026-06-19 00:00:00'
PHARMACYARTS20260618	TIMESTAMP' 2026-06-19 00:00:00'
PHILSPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
PRIMARYHEALTHCARE20260618	TIMESTAMP' 2026-06-19 00:00:00'
PRIMEMARTPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
ACMEHQ20260618	TIMESTAMP' 2026-06-19 00:00:00'
AKINSDRUGSTORE20260618	TIMESTAMP' 2026-06-19 00:00:00'
ALBERT20260618	TIMESTAMP' 2026-06-19 00:00:00'
ALBSAFEWAY20260618	TIMESTAMP' 2026-06-19 00:00:00'
AMBULATORYCARE20260618	TIMESTAMP' 2026-06-19 00:00:00'
AMSLERPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
ANDOVERAPOTHECARY20260618	TIMESTAMP' 2026-06-19 00:00:00'
APOTHERCARY20260618	TIMESTAMP' 2026-06-19 00:00:00'
ARCHQACHAIN600020260618	TIMESTAMP' 2026-06-19 00:00:00'
ARUNDELPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
AVELLA20260618	TIMESTAMP' 2026-06-19 00:00:00'
BEST20260618	TIMESTAMP' 2026-06-19 00:00:00'
BOICEVILLEPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
BURKLOW20260618	TIMESTAMP' 2026-06-19 00:00:00'
CACTUSDRUG20260618	TIMESTAMP' 2026-06-19 00:00:00'
CANOHEALTH20260618	TIMESTAMP' 2026-06-19 00:00:00'
CAREMEDPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
CARERXOFFSHORE20260618	TIMESTAMP' 2026-06-19 00:00:00'
CENTRALVALLEYMEDICAL20260618	TIMESTAMP' 2026-06-19 00:00:00'
CIRCLE_RXINC20260618	TIMESTAMP' 2026-06-19 00:00:00'
COLUMBIAVALLEY20260618	TIMESTAMP' 2026-06-19 00:00:00'
COSTCO20260618	TIMESTAMP' 2026-06-19 00:00:00'
COSTCOWESTFARGOPHARM20260618	TIMESTAMP' 2026-06-19 00:00:00'
COVANCEPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
CROSSCHAIN120260618	TIMESTAMP' 2026-06-19 00:00:00'
CROSSCHAIN220260618	TIMESTAMP' 2026-06-19 00:00:00'
CROSSCHAIN320260618	TIMESTAMP' 2026-06-19 00:00:00'
CROSSCHAIN420260618	TIMESTAMP' 2026-06-19 00:00:00'
CROSSCHAINPDXSH0520260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN700220260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN700720260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN701020260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800020260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800120260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800220260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800320260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800420260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800520260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800620260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800720260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800820260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN800920260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801020260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801120260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801220260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801320260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801420260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801520260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801620260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801720260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN801820260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN802420260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN802520260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN802620260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN802720260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN802920260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN803220260618	TIMESTAMP' 2026-06-19 00:00:00'
SYS_SU20260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN810220260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN810320260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN810420260618	TIMESTAMP' 2026-06-19 00:00:00'
CSQATESTCHAIN810520260618	TIMESTAMP' 2026-06-19 00:00:00'
CUMBERLAND2PHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
CUMBERLANDPHARMACY20260618	TIMESTAMP' 2026-06-19 00:00:00'
REDCROSSPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
REDHOOKDRUGSTORE20260619	TIMESTAMP' 2026-06-20 00:00:00'
ROGERSVILLEPHARMACYLLC20260619	TIMESTAMP' 2026-06-20 00:00:00'
RXCOM20260619	TIMESTAMP' 2026-06-20 00:00:00'
SAFEWAY20260619	TIMESTAMP' 2026-06-20 00:00:00'
SAFEWAYHAGGEN20260619	TIMESTAMP' 2026-06-20 00:00:00'
SAMSCLUB20260619	TIMESTAMP' 2026-06-20 00:00:00'
SARALANDPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
SAUGERTIESPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
SAVEONDRUGS20260619	TIMESTAMP' 2026-06-20 00:00:00'
SAVMRT20260619	TIMESTAMP' 2026-06-20 00:00:00'
SELAUTOCHAIN555520260619	TIMESTAMP' 2026-06-20 00:00:00'
SETONMEDICALMANAGEMENT20260619	TIMESTAMP' 2026-06-20 00:00:00'
SHOPKO20260619	TIMESTAMP' 2026-06-20 00:00:00'
SMITHSTREETPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
SPRVAL20260619	TIMESTAMP' 2026-06-20 00:00:00'
STLUKE20260619	TIMESTAMP' 2026-06-20 00:00:00'
SULLIVANSPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
SUPERVALUINC20260619	TIMESTAMP' 2026-06-20 00:00:00'
TCUHEALTHCENTER20260619	TIMESTAMP' 2026-06-20 00:00:00'
THEPRESCRIPTIONSHOP20260619	TIMESTAMP' 2026-06-20 00:00:00'
TRANSI20260619	TIMESTAMP' 2026-06-20 00:00:00'
TRIUNITYPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
UNIONPACIFICRR20260619	TIMESTAMP' 2026-06-20 00:00:00'
UNITEDS20260619	TIMESTAMP' 2026-06-20 00:00:00'
VELOCE20260619	TIMESTAMP' 2026-06-20 00:00:00'
WALGREENSCO20260619	TIMESTAMP' 2026-06-20 00:00:00'
WEBSCR20260619	TIMESTAMP' 2026-06-20 00:00:00'
WEIS20260619	TIMESTAMP' 2026-06-20 00:00:00'
WENTWORTHDOUGLASS20260619	TIMESTAMP' 2026-06-20 00:00:00'
WESTBURY_PHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
WESTERNPHARMACYGROUP20260619	TIMESTAMP' 2026-06-20 00:00:00'
WESTMAIN20260619	TIMESTAMP' 2026-06-20 00:00:00'
WINNDIXIE20260619	TIMESTAMP' 2026-06-20 00:00:00'
YORKPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
DAHLS20260619	TIMESTAMP' 2026-06-20 00:00:00'
DANTESCHAIN803020260619	TIMESTAMP' 2026-06-20 00:00:00'
DARBYS20260619	TIMESTAMP' 2026-06-20 00:00:00'
DERMSERVLLC20260619	TIMESTAMP' 2026-06-20 00:00:00'
DOUGHERTYSPHARMACYINC20260619	TIMESTAMP' 2026-06-20 00:00:00'
DUMMY20260619	TIMESTAMP' 2026-06-20 00:00:00'
EAGLESCRIPTSAPOTHECARY20260619	TIMESTAMP' 2026-06-20 00:00:00'
ECOM20260619	TIMESTAMP' 2026-06-20 00:00:00'
EHRCC20260619	TIMESTAMP' 2026-06-20 00:00:00'
EISNERMEDICAL20260619	TIMESTAMP' 2026-06-20 00:00:00'
ENTERPRISEBICHAIN20260619	TIMESTAMP' 2026-06-20 00:00:00'
EPSDEV707720260619	TIMESTAMP' 2026-06-20 00:00:00'
EXPRESSRX20260619	TIMESTAMP' 2026-06-20 00:00:00'
FLEXCAREPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
FREDS20260619	TIMESTAMP' 2026-06-20 00:00:00'
FRESENIUSMEDICALCARE20260619	TIMESTAMP' 2026-06-20 00:00:00'
FRUTH20260619	TIMESTAMP' 2026-06-20 00:00:00'
GEAGLE20260619	TIMESTAMP' 2026-06-20 00:00:00'
GELSONSMARKETS20260619	TIMESTAMP' 2026-06-20 00:00:00'
GENRXCORPORATION20260619	TIMESTAMP' 2026-06-20 00:00:00'
GIANTEAGLETRNRXTESTING20260619	TIMESTAMP' 2026-06-20 00:00:00'
GILLETTE20260619	TIMESTAMP' 2026-06-20 00:00:00'
GRUBBSPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
GUNDER20260619	TIMESTAMP' 2026-06-20 00:00:00'
GUNDERSENDEGENBERGLUND20260619	TIMESTAMP' 2026-06-20 00:00:00'
HAGGEN20260619	TIMESTAMP' 2026-06-20 00:00:00'
HANNAF20260619	TIMESTAMP' 2026-06-20 00:00:00'
HEALTHSCRIPTS20260619	TIMESTAMP' 2026-06-20 00:00:00'
HOMETOWNSUPERMARKETS20260619	TIMESTAMP' 2026-06-20 00:00:00'
INDIANA_UNIVERSITY_HEA20260619	TIMESTAMP' 2026-06-20 00:00:00'
JACKSONPACEPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
JERRYSCHAIN803320260619	TIMESTAMP' 2026-06-20 00:00:00'
KELLERAPOTHECARY20260619	TIMESTAMP' 2026-06-20 00:00:00'
KENMOREPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
KINSLEYDRUG20260619	TIMESTAMP' 2026-06-20 00:00:00'
KMART20260619	TIMESTAMP' 2026-06-20 00:00:00'
LAURELHEIGHTSPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
LILYSCHAIN803420260619	TIMESTAMP' 2026-06-20 00:00:00'
LINDENWOODDRUG20260619	TIMESTAMP' 2026-06-20 00:00:00'
LITTLECREEKDRUGSMITH20260619	TIMESTAMP' 2026-06-20 00:00:00'
LITTLECREEKDRUGSOUTH20260619	TIMESTAMP' 2026-06-20 00:00:00'
LONEST20260619	TIMESTAMP' 2026-06-20 00:00:00'
LOWELL20260619	TIMESTAMP' 2026-06-20 00:00:00'
LUNDSBY20260619	TIMESTAMP' 2026-06-20 00:00:00'
MEDI20260619	TIMESTAMP' 2026-06-20 00:00:00'
MEDICINECHESTPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
MEDSHP20260619	TIMESTAMP' 2026-06-20 00:00:00'
MEIJER20260619	TIMESTAMP' 2026-06-20 00:00:00'
MOBIMEDSINC20260619	TIMESTAMP' 2026-06-20 00:00:00'
NAMBEDRUGSLOSALAMOS20260619	TIMESTAMP' 2026-06-20 00:00:00'
NEIGHBORHOODHEALTHCARE20260619	TIMESTAMP' 2026-06-20 00:00:00'
NEKOSDEDRICKSPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
OTHER20260619	TIMESTAMP' 2026-06-20 00:00:00'
OUTRIGGERS20260619	TIMESTAMP' 2026-06-20 00:00:00'
PCHS20260619	TIMESTAMP' 2026-06-20 00:00:00'
PDXQA400020260619	TIMESTAMP' 2026-06-20 00:00:00'
PDXQA500020260619	TIMESTAMP' 2026-06-20 00:00:00'
PERFORMANCECHAIN200020260619	TIMESTAMP' 2026-06-20 00:00:00'
PHARMACA20260619	TIMESTAMP' 2026-06-20 00:00:00'
PHARMACARE20260619	TIMESTAMP' 2026-06-20 00:00:00'
PHARMACYARTS20260619	TIMESTAMP' 2026-06-20 00:00:00'
PHILSPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
PRIMARYHEALTHCARE20260619	TIMESTAMP' 2026-06-20 00:00:00'
PRIMEMARTPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
ACMEHQ20260619	TIMESTAMP' 2026-06-20 00:00:00'
AKINSDRUGSTORE20260619	TIMESTAMP' 2026-06-20 00:00:00'
ALBERT20260619	TIMESTAMP' 2026-06-20 00:00:00'
ALBSAFEWAY20260619	TIMESTAMP' 2026-06-20 00:00:00'
AMBULATORYCARE20260619	TIMESTAMP' 2026-06-20 00:00:00'
AMSLERPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
ANDOVERAPOTHECARY20260619	TIMESTAMP' 2026-06-20 00:00:00'
APOTHERCARY20260619	TIMESTAMP' 2026-06-20 00:00:00'
ARCHQACHAIN600020260619	TIMESTAMP' 2026-06-20 00:00:00'
ARUNDELPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
AVELLA20260619	TIMESTAMP' 2026-06-20 00:00:00'
BEST20260619	TIMESTAMP' 2026-06-20 00:00:00'
BOICEVILLEPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
BURKLOW20260619	TIMESTAMP' 2026-06-20 00:00:00'
CACTUSDRUG20260619	TIMESTAMP' 2026-06-20 00:00:00'
CANOHEALTH20260619	TIMESTAMP' 2026-06-20 00:00:00'
CAREMEDPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
CARERXOFFSHORE20260619	TIMESTAMP' 2026-06-20 00:00:00'
CENTRALVALLEYMEDICAL20260619	TIMESTAMP' 2026-06-20 00:00:00'
CIRCLE_RXINC20260619	TIMESTAMP' 2026-06-20 00:00:00'
COLUMBIAVALLEY20260619	TIMESTAMP' 2026-06-20 00:00:00'
COSTCO20260619	TIMESTAMP' 2026-06-20 00:00:00'
COSTCOWESTFARGOPHARM20260619	TIMESTAMP' 2026-06-20 00:00:00'
COVANCEPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
CROSSCHAIN120260619	TIMESTAMP' 2026-06-20 00:00:00'
CROSSCHAIN220260619	TIMESTAMP' 2026-06-20 00:00:00'
CROSSCHAIN320260619	TIMESTAMP' 2026-06-20 00:00:00'
CROSSCHAIN420260619	TIMESTAMP' 2026-06-20 00:00:00'
CROSSCHAINPDXSH0520260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN700220260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN700720260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN701020260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800020260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800120260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800220260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800320260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800420260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800520260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800620260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800720260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800820260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN800920260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801020260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801120260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801220260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801320260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801420260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801520260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801620260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801720260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN801820260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN802420260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN802520260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN802620260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN802720260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN802920260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN803220260619	TIMESTAMP' 2026-06-20 00:00:00'
SYS_SU20260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN810220260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN810320260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN810420260619	TIMESTAMP' 2026-06-20 00:00:00'
CSQATESTCHAIN810520260619	TIMESTAMP' 2026-06-20 00:00:00'
CUMBERLAND2PHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
CUMBERLANDPHARMACY20260619	TIMESTAMP' 2026-06-20 00:00:00'
REDCROSSPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
REDHOOKDRUGSTORE20260620	TIMESTAMP' 2026-06-21 00:00:00'
ROGERSVILLEPHARMACYLLC20260620	TIMESTAMP' 2026-06-21 00:00:00'
RXCOM20260620	TIMESTAMP' 2026-06-21 00:00:00'
SAFEWAY20260620	TIMESTAMP' 2026-06-21 00:00:00'
SAFEWAYHAGGEN20260620	TIMESTAMP' 2026-06-21 00:00:00'
SAMSCLUB20260620	TIMESTAMP' 2026-06-21 00:00:00'
SARALANDPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
SAUGERTIESPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
SAVEONDRUGS20260620	TIMESTAMP' 2026-06-21 00:00:00'
SAVMRT20260620	TIMESTAMP' 2026-06-21 00:00:00'
SELAUTOCHAIN555520260620	TIMESTAMP' 2026-06-21 00:00:00'
SETONMEDICALMANAGEMENT20260620	TIMESTAMP' 2026-06-21 00:00:00'
SHOPKO20260620	TIMESTAMP' 2026-06-21 00:00:00'
SMITHSTREETPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
SPRVAL20260620	TIMESTAMP' 2026-06-21 00:00:00'
STLUKE20260620	TIMESTAMP' 2026-06-21 00:00:00'
SULLIVANSPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
SUPERVALUINC20260620	TIMESTAMP' 2026-06-21 00:00:00'
TCUHEALTHCENTER20260620	TIMESTAMP' 2026-06-21 00:00:00'
THEPRESCRIPTIONSHOP20260620	TIMESTAMP' 2026-06-21 00:00:00'
TRANSI20260620	TIMESTAMP' 2026-06-21 00:00:00'
TRIUNITYPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
UNIONPACIFICRR20260620	TIMESTAMP' 2026-06-21 00:00:00'
UNITEDS20260620	TIMESTAMP' 2026-06-21 00:00:00'
VELOCE20260620	TIMESTAMP' 2026-06-21 00:00:00'
WALGREENSCO20260620	TIMESTAMP' 2026-06-21 00:00:00'
WEBSCR20260620	TIMESTAMP' 2026-06-21 00:00:00'
WEIS20260620	TIMESTAMP' 2026-06-21 00:00:00'
WENTWORTHDOUGLASS20260620	TIMESTAMP' 2026-06-21 00:00:00'
WESTBURY_PHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
WESTERNPHARMACYGROUP20260620	TIMESTAMP' 2026-06-21 00:00:00'
WESTMAIN20260620	TIMESTAMP' 2026-06-21 00:00:00'
WINNDIXIE20260620	TIMESTAMP' 2026-06-21 00:00:00'
YORKPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
DAHLS20260620	TIMESTAMP' 2026-06-21 00:00:00'
DANTESCHAIN803020260620	TIMESTAMP' 2026-06-21 00:00:00'
DARBYS20260620	TIMESTAMP' 2026-06-21 00:00:00'
DERMSERVLLC20260620	TIMESTAMP' 2026-06-21 00:00:00'
DOUGHERTYSPHARMACYINC20260620	TIMESTAMP' 2026-06-21 00:00:00'
DUMMY20260620	TIMESTAMP' 2026-06-21 00:00:00'
EAGLESCRIPTSAPOTHECARY20260620	TIMESTAMP' 2026-06-21 00:00:00'
ECOM20260620	TIMESTAMP' 2026-06-21 00:00:00'
EHRCC20260620	TIMESTAMP' 2026-06-21 00:00:00'
EISNERMEDICAL20260620	TIMESTAMP' 2026-06-21 00:00:00'
ENTERPRISEBICHAIN20260620	TIMESTAMP' 2026-06-21 00:00:00'
EPSDEV707720260620	TIMESTAMP' 2026-06-21 00:00:00'
EXPRESSRX20260620	TIMESTAMP' 2026-06-21 00:00:00'
FLEXCAREPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
FREDS20260620	TIMESTAMP' 2026-06-21 00:00:00'
FRESENIUSMEDICALCARE20260620	TIMESTAMP' 2026-06-21 00:00:00'
FRUTH20260620	TIMESTAMP' 2026-06-21 00:00:00'
GEAGLE20260620	TIMESTAMP' 2026-06-21 00:00:00'
GELSONSMARKETS20260620	TIMESTAMP' 2026-06-21 00:00:00'
GENRXCORPORATION20260620	TIMESTAMP' 2026-06-21 00:00:00'
GIANTEAGLETRNRXTESTING20260620	TIMESTAMP' 2026-06-21 00:00:00'
GILLETTE20260620	TIMESTAMP' 2026-06-21 00:00:00'
GRUBBSPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
GUNDER20260620	TIMESTAMP' 2026-06-21 00:00:00'
GUNDERSENDEGENBERGLUND20260620	TIMESTAMP' 2026-06-21 00:00:00'
HAGGEN20260620	TIMESTAMP' 2026-06-21 00:00:00'
HANNAF20260620	TIMESTAMP' 2026-06-21 00:00:00'
HEALTHSCRIPTS20260620	TIMESTAMP' 2026-06-21 00:00:00'
HOMETOWNSUPERMARKETS20260620	TIMESTAMP' 2026-06-21 00:00:00'
INDIANA_UNIVERSITY_HEA20260620	TIMESTAMP' 2026-06-21 00:00:00'
JACKSONPACEPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
JERRYSCHAIN803320260620	TIMESTAMP' 2026-06-21 00:00:00'
KELLERAPOTHECARY20260620	TIMESTAMP' 2026-06-21 00:00:00'
KENMOREPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
KINSLEYDRUG20260620	TIMESTAMP' 2026-06-21 00:00:00'
KMART20260620	TIMESTAMP' 2026-06-21 00:00:00'
LAURELHEIGHTSPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
LILYSCHAIN803420260620	TIMESTAMP' 2026-06-21 00:00:00'
LINDENWOODDRUG20260620	TIMESTAMP' 2026-06-21 00:00:00'
LITTLECREEKDRUGSMITH20260620	TIMESTAMP' 2026-06-21 00:00:00'
LITTLECREEKDRUGSOUTH20260620	TIMESTAMP' 2026-06-21 00:00:00'
LONEST20260620	TIMESTAMP' 2026-06-21 00:00:00'
LOWELL20260620	TIMESTAMP' 2026-06-21 00:00:00'
LUNDSBY20260620	TIMESTAMP' 2026-06-21 00:00:00'
MEDI20260620	TIMESTAMP' 2026-06-21 00:00:00'
MEDICINECHESTPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
MEDSHP20260620	TIMESTAMP' 2026-06-21 00:00:00'
MEIJER20260620	TIMESTAMP' 2026-06-21 00:00:00'
MOBIMEDSINC20260620	TIMESTAMP' 2026-06-21 00:00:00'
NAMBEDRUGSLOSALAMOS20260620	TIMESTAMP' 2026-06-21 00:00:00'
NEIGHBORHOODHEALTHCARE20260620	TIMESTAMP' 2026-06-21 00:00:00'
NEKOSDEDRICKSPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
OTHER20260620	TIMESTAMP' 2026-06-21 00:00:00'
OUTRIGGERS20260620	TIMESTAMP' 2026-06-21 00:00:00'
PCHS20260620	TIMESTAMP' 2026-06-21 00:00:00'
PDXQA400020260620	TIMESTAMP' 2026-06-21 00:00:00'
PDXQA500020260620	TIMESTAMP' 2026-06-21 00:00:00'
PERFORMANCECHAIN200020260620	TIMESTAMP' 2026-06-21 00:00:00'
PHARMACA20260620	TIMESTAMP' 2026-06-21 00:00:00'
PHARMACARE20260620	TIMESTAMP' 2026-06-21 00:00:00'
PHARMACYARTS20260620	TIMESTAMP' 2026-06-21 00:00:00'
PHILSPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
PRIMARYHEALTHCARE20260620	TIMESTAMP' 2026-06-21 00:00:00'
PRIMEMARTPHARMACY20260620	TIMESTAMP' 2026-06-21 00:00:00'
ACMEHQ20260620	TIMESTAMP' 2026-06-21 00:00:00'
AKINSDRUGSTORE20260620	TIMESTAMP' 2026-06-21 00:00:00'
ALBERT20260620	TIMESTAMP' 2026-06-21 00:00:00'
ALBSAFEWAY20260620	TIMESTAMP' 2026-06-21 00:00:00'
